"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
27334377.1199939,102572463.012767,68927467.9071222,66125760.7604017,113134208.935135,47954063.1711864,9610350.00613928,21870815.429419,54862340.9401387,3890683.09273008,1797634.23614459,2684160.51666667,31363601.2881673,21532504.0112309,51487510.5948836,2684160.51666667,44816508.1032077,61184285.718721,19221142.890436,89190125.4277229,84897280.9918421,84051734.0699549,126224588.933342,12176048.3098282,32904134.359422
29145660.981374,66459948.4993354,75826951.0574352,102558233.167694,18623566.4418305,33768300.9073809,427939.474349826,75530697.0638761,136637775.371575,2697380.27399918,2827.7,20281620.5560318,24573357.0452513,34433774.4102955,64984280.0076385,2684160.51666667,31355965.9111512,74616931.8288404,54801285.0483349,58087237.6523384,104610747.165004,7363799.37327801,195442893.340858,33846357.4857618,32037040.604634
21823717.7497736,99425213.8306773,166679898.053084,40735278.7382744,16376448.5695939,34938213.9114636,33502268.1940058,36731540.8897704,114913197.34092,2751197.51474575,23387630.2711966,42320855.8696296,21295803.5202121,34782560.5803187,76583906.768415,2684160.51666667,10587943.3534956,69880265.1255417,57938254.4057212,58377927.3439218,56585124.5681762,32804376.6149933,94959353.0679599,55219542.053252,22720471.6784443
41923967.8913031,98113156.866026,146421647.990569,101750676.965975,5758196.69181152,44437903.5795609,97856567.6840519,49193184.6660739,110112248.925917,2684181.85868958,28355047.0991522,36161963.9013934,35627885.6259298,39910001.5125523,57539245.896074,2684160.51666667,2684160.51666667,62711714.9421413,76259426.7330447,109658502.941674,27881893.7611841,73840947.3548955,75346199.4873859,38766446.1072158,23284954.011928
68894944.4608889,29281060.4720488,73022913.9217471,325884224.262488,989230.820101319,88132199.6406109,187609085.192328,37187114.7952513,160366181.302832,8821472.35216331,40687029.1785217,25148667.046789,27089359.4855179,29387658.6637693,47593309.2837828,2684160.51666667,2684160.51666667,62115948.4305629,58163870.0732702,90802973.3581727,51927714.0372323,38106594.0277038,43909076.5852529,23284893.3367641,274628.182657988
73906741.9448493,25137506.98444,42709200.5875389,192450500.93853,1928382.87562597,94730649.5332784,47888919.1855387,49548514.6697348,137839240.130051,24575286.6395598,15546747.6266098,50042120.1582232,16478731.3968373,2991989.51560373,33242919.377718,2684160.51666667,2684160.51666667,46342322.402551,76140955.9618972,43659057.595559,60715508.3659063,5997302.40931922,245305396.268959,53800535.059321,9987504.34643624
39948680.8981931,70726632.831738,89460650.6410787,325840586.585619,2364959.92878221,81681036.5759048,19817051.8066876,58951660.8427023,120013693.509057,28129850.2014967,4918604.53055556,15677975.9259653,35147437.9451428,2684160.51666667,33275338.0280402,2684160.51666667,2684160.51666667,55523812.7142813,41779340.3823572,73798325.3130796,181671773.706381,25514952.7173628,217843092.749966,106477180.265434,12580634.3901911
24919987.5212016,65947785.8268852,21239714.6555309,29996412.9671533,1876550.33990324,160870135.024106,18465327.4063056,56533675.1240757,36735069.4319248,55774049.8957186,2827.7,36950469.5115388,62256337.6157977,2684160.51666667,6463640.34444445,2684160.51666667,2684160.51666667,52144116.3782971,55115779.6152215,48433813.972464,78646656.6074041,81810413.5108092,97061799.9593137,82654873.1393469,40747980.6935346
37681479.5711259,69871690.4396385,30073608.3228658,60386600.6945936,13081058.3636347,280499143.916558,70936609.9436807,61890492.0490226,38537761.4293062,79349470.1054322,2827.7,40628960.5103683,67248445.1552171,2684160.51666667,24330972.0903738,2684160.51666667,22688259.5417895,68732965.346864,61274631.5500826,10061686.9405863,44494565.2789317,16432181.2821478,210697608.119771,123626146.206736,27400798.6845017
71006987.4121734,41587133.3400746,35700302.3888928,53161443.9707386,14879850.3029066,410424135.253567,17846161.287692,10938618.665821,16839409.6332101,97315523.0127343,2827.7,2684160.51666667,52246785.2741704,2684160.51666667,32429437.4312606,2684160.51666667,24355403.8333969,71067651.2820285,59592769.3010808,4849194.21399687,66024926.2553691,48253651.8655275,206452538.573894,198120273.512881,4401109.42288
55183658.7265731,49252765.4391351,36974994.4963152,50426975.788491,6633357.20164014,86724137.5653006,0,64554.377587742,7394840.68664871,71782336.1498416,2827.7,2684160.51666667,2684160.51666667,2684160.51666667,38746836.8998118,16399968.4768958,41972119.4140836,200405084.010653,50340162.6181676,4159059.28479605,14400142.6863756,88388968.4154052,37515716.2859832,121200766.691379,5523775.0984816
107946787.130283,146559927.66561,45531644.7072067,71029549.7319565,720756.610942162,58010983.2636882,0,1108325.44078489,13255193.6242645,35415875.8407726,5491311.37542119,26178759.4287819,2684160.51666667,2684160.51666667,7774243.53392205,24685303.4804829,40094421.9474183,261235239.187162,59866242.8375038,2313085.32097954,13163044.8234998,92482389.3841726,15829506.8760874,58454666.2073262,818362.487925611
27851605.8447962,145457409.163632,79362694.9403039,105115494.473136,4858196.52646844,148288959.946367,0,5333924.81334547,44029056.0951257,32993260.7725802,2827.7,39321081.8358123,2684160.51666667,2684160.51666667,19461592.8208273,46182874.3571367,52350868.5827827,182730580.493829,87356507.4336787,6921476.7279522,7011823.44729345,110740827.152533,26582675.0639559,67314046.9376776,0
2019814.13339633,60000918.9342345,82152641.4371192,490610220.490265,16129235.9973517,91779021.5009334,0,22504360.9846768,32430006.5763709,52745675.543464,10036393.35942,34029957.5224967,15789208.2694887,2684160.51666667,6463640.34444445,33480717.5222587,69917375.1675061,318241053.431455,100604866.189814,12756706.4074022,139725367.811785,27015148.1383422,16989168.384807,28375867.0617396,0
1281684.08980066,57976351.1287181,70821454.4601673,113695779.116396,21567172.4292762,59461942.8301339,22313363.4381241,72472007.3435881,45712832.5920547,41599183.4931322,18328301.3511374,15755687.0648563,51142912.3067121,2684160.51666667,25274188.9518881,42543923.2738184,71717517.2589067,211489862.321333,143122584.697167,12366791.4580627,134122018.91609,40907404.1659895,8924518.82468487,4693043.43823373,38268.4834897657
1713424.14122711,79935211.2696139,148910716.257636,106656580.891416,57695983.1476997,30854747.928627,7698467.65293306,120978841.736433,154020280.934106,29668549.8493349,43130245.8381258,40711406.4221207,68912036.4883079,2684160.51666667,6463640.34444445,51761266.6930792,66923858.8789797,62227913.8306507,153803281.72463,59908161.7581064,316583278.676923,73660290.4553051,15220009.3531714,5986198.98220991,7634721.01585507
20748413.3963505,58422687.2507907,76357362.9635757,50247315.8684152,133443352.086474,28874947.504615,2226008.22068486,151999557.568382,39113354.9665668,26047757.5609954,62249867.8932894,47324621.045672,89876058.9094791,2684160.51666667,6463640.34444445,43782165.5023588,78140303.2145239,47180846.6041597,91748524.6511401,57570029.3897664,243573830.609573,59759779.6677882,57308781.5150934,9139444.10059552,7684372.79391052
23264748.6315383,86460360.4650801,26540634.0110953,52291935.1154219,83273846.3282748,22532970.1640788,1321533.47437353,105556768.542576,32315805.9561189,16128900.1098913,78359166.0446536,41546098.1882675,89558017.8945182,11508496.6784386,6463640.34444445,67132536.3961243,64033070.6991359,16244388.7676859,44649907.727772,42684760.7133607,107567572.075742,51534526.4514759,70399737.9563018,1635497.82145273,20618101.0073673
52042298.2909844,83014901.0629066,110423852.013382,38326306.7886624,245780538.600572,5568579.03235322,1474626.59153264,63545623.2654715,99300702.9725964,2684160.51666667,111139252.632154,38323983.3179687,6649342.27915924,30172932.1028535,6463640.34444445,49797715.0215403,54817303.266947,17394467.1407863,40071908.9398867,96526403.9870389,157596469.138701,65241984.8625771,75526050.4524579,1388492.04775437,34165936.4171708
93546321.7646818,37485462.3559045,93965629.1835553,46269568.7869072,150559347.081145,4072511.16011085,9799051.47787884,117653923.508867,48315132.8754551,2684160.51666667,126985605.176948,66138328.8220609,3246217.21429974,50847402.1975049,6463640.34444445,51482000,51224735.4004747,18346052.2362137,70100989.9381371,131600364.953638,317085079.60249,119150474.827521,113293088.696006,631442.448718479,9722045.07115135
169208013.054414,22444275.3954416,115046382.470373,123076890.326361,123077927.23403,4628600.10544616,25382131.8479273,628492536.961012,106586424.552949,2684160.51666667,71440599.2834826,83040693.7085868,11195230.3455842,64702990.4875195,6463640.34444445,64413622.3902107,71092507.9247724,14101332.990059,119095580.997546,91382726.8034424,42430631.1424967,42947626.5499834,85343093.6290734,265797.818258071,2971932.79479305
261939035.772931,7208136.13092339,21334738.3496824,85263838.4427857,136401409.650497,9346665.86379994,85974534.7326224,33184516.3150643,32414980.1789694,22497544.3567357,83757237.2293256,46720894.7769879,7501789.35352161,50668585.4438357,26835335.4454277,78370528.6147797,62008270.8747285,2684160.51666667,104188129.079548,262546428.547674,68708245.2227607,1328022.70273668,36682778.4791319,3925803.83203206,2010746.87504997
139365187.955557,20224592.955997,102137846.108155,136825534.66062,88664541.8338275,13705497.1863754,79695675.7324599,35481718.4579005,106426011.00209,9089956.56780679,105939447.723198,62934995.8739771,2684160.51666667,38533246.9579867,66093011.6982226,146743460.382117,70486700.1062797,2684160.51666667,112146788.206169,504367240.042814,250262785.215332,2732245.66746616,295326041.601972,21697950.6631072,6128655.30458433
81749113.3252557,27009427.5189567,127425933.334489,98029188.8030553,39856612.9810787,47465307.827877,16111597.9998263,48771689.7651796,132183844.025778,17818649.5490204,94387194.598297,19424857.8026877,2684160.51666667,26825428.8561033,77761314.2229806,90951022.236533,74946081.9062497,2684160.51666667,52352557.4242801,68793393.8404681,280215644.586831,461107.720676712,127872571.370448,36288238.3546196,24091390.8537274
41188776.235411,33048646.8332748,190429757.768013,73718962.9931714,65998063.1799837,104741179.326819,38758518.8261316,59232601.742125,99639535.6769624,54382895.0598934,83239563.5998461,42082581.3374371,2684160.51666667,22107617.3581153,48383532.3090797,68681347.8185724,65189001.9407606,41580278.0448336,45778729.3467027,48467894.3160799,164469777.598187,11148276.6557976,85578053.3221603,63527086.730408,49174454.821843
105871859.260744,48404490.4304021,41669540.7915601,38609175.5989945,77780066.6566992,47076659.0006672,80051599.4257831,76825494.5119792,78936197.1370825,75113157.2126947,161683017.563349,62537580.8792936,19682842.1385934,26377933.0808869,28160730.4981358,2684160.51666667,53783301.6496465,57508779.5602826,45325544.1474884,217061422.191566,127452669.421687,26428795.9418235,178907773.80162,24825311.9123574,26514737.2538277
350961669.287158,10643288.38151,70959523.805801,8446397.2434329,36317027.8572239,80013749.6833826,91646498.2044262,49923449.0873908,44605752.3019979,97830645.8870521,215897109.129341,75774159.4608189,14487312.6390488,34356898.3423104,47718158.104317,9085842.09382495,20404317.1806299,99628428.7053759,55020063.8774734,46857598.0802244,183007487.482561,72513192.5806703,188558996.779976,30030780.5960152,34905675.7767243
171314066.127785,30187339.1240664,18464827.5321401,17797683.1783468,49880738.8431989,5218577.79370907,12324579.3147653,58165657.6521827,13945888.4749597,60226190.0655652,68160971.6199277,115232104.092591,43537534.5864571,27188342.6090259,6463640.34444445,47350507.501713,44153856.8620061,98483471.1286894,43950606.284598,793652.118136273,108699622.181019,146220077.627549,243985159.781818,14573048.3226657,40475796.345798
112516601.639227,22454631.6121109,49193676.6346237,70651356.8888049,70193038.4180789,44528195.7313369,5864113.81137177,135022846.921505,67675468.534107,65718917.0172438,41175861.6138991,191293183.395587,43031969.7310899,68718396.9210924,6463640.34444445,51889712.7982046,42903172.2504609,73968614.4052263,56859173.4099185,64795039.4034053,102875936.606321,169293828.22374,120171790.330237,6479361.47479422,39790919.5062127
140919529.392578,42124843.2093545,62178313.4235009,210799599.142559,87445723.164968,82759176.1565817,35654538.4354256,130686760.320614,86100597.8721559,107237770.758522,2827.7,206397708.705776,44120204.6537347,74579586.8648733,35405167.9619995,50347949.2246261,66075151.8876207,116665356.112263,30031101.5790997,68299769.8358924,198861286.508255,137944000,141913713.683442,9097969.58813488,37251335.164351
53606181.1291654,39269453.0437021,77620488.0911021,129870456.873318,23775061.9592109,128655144.799131,95721368.1805491,165128375.07731,33297029.7064424,53358613.7689448,22578674.0946439,127302613.250593,39646349.9717506,53463222.7187233,62065868.9572739,67194687.737314,78945797.0159983,176469209.292802,134557733.623301,17771094.1128845,208810481.644852,235043308.247128,64968043.5936293,6533544.32955278,49105405.105308
58473104.9323093,85579803.9992559,71649870.5339692,38093895.6580111,77325283.5713039,94483207.6623034,69105898.6858838,494164322.022198,34602823.64064,61979771.494208,123563752.557079,57716973.013268,88998989.7039934,67005590.160009,29112029.4045677,68834654.4601738,89861278.797137,83908462.2002906,268934648.007195,10025355.4311637,244701589.390745,224396980.363507,76895651.863434,3854881.38215828,15606690.1919511
45308011.8368063,91030724.4805742,30405883.2252024,182311917.048961,150260569.859021,157767567.293337,53889290.9374432,181429070.765916,8070251.45740224,103153582.255003,128573062.577918,37345011.2062551,77256294.863803,59185417.6183653,30380503.3386868,63660348.1349911,89373062.5071282,39944858.5026891,281888175.256262,31154.4819587738,147177901.684493,162273013.41627,122649499.423612,8565204.35443613,44486.6783080664
18909526.7398291,67247458.8154383,43543429.3241749,235504361.512325,212732802.513005,131606125.689468,28824545.6806299,56236951.0280563,12608895.3867331,196403805.92741,73576567.6268485,31341151.0307147,65436164.0957618,80285435.5062148,25381924.4200519,71874269.3866264,130936896.526695,36727962.2616,371243725.49524,60525.2933826278,182970037.563603,121417907.098911,317329983.054316,7911660.61176648,0
24055317.4476727,58662713.3308262,43763151.2398199,215826073.929888,291407459.016487,490063066.670116,84523461.2136895,156357442.371765,3055379.14065436,106569337.504943,28931473.8713473,18915803.8902419,65022766.6502642,84325071.5722971,31456123.9994938,37524650.7076419,202042930.435808,37243740.1170815,557264161.883355,1314104.35759946,254090957.224816,73420883.3444658,151133545.810649,54951272.0742999,308044.475418469
15530487.0583475,98661605.1149156,54464297.8656868,176026877.33037,83225336.1324993,53024690.743466,342595109.674844,299692538.989746,4460796.9437056,129020109.443961,44006740.3595859,5798090.53579262,136242037.77208,50928071.4096865,6463640.34444445,32692504.5056919,218788778.050362,23375911.3136935,592895372.340863,597538.94485602,251028419.617229,76414206.6075975,243821984.485655,131064577.805881,16650889.359996
70234999.2989453,73246494.3203821,67980474.6305996,75995155.0888289,197015730.967758,99573901.5852334,344667699.226558,75884911.5228766,10731864.8072359,139808821.011832,78649622.1293758,34849697.7848863,235183673.326431,42293776.732518,10681355.5023638,16505003.0208656,117726342.797776,2684160.51666667,564169826.382301,836214.835395865,36475795.1863111,4338507.31417991,76991344.5384367,213204507.009881,91005333.6710874
182175888.968406,22123577.8859169,16047580.956258,31880088.6772876,179867308.07931,179301490.780627,242678400.422749,128562604.536372,441241.923580476,228356008.252968,81073275.9401208,27244884.349781,123449108.910023,28700727.8796733,6463640.34444445,44227347.1658883,54531200.6838871,35475636.0758342,337162324.920064,890536.834968656,283517.610955583,220543.184784747,30294893.1641669,241247724.141231,141192557.85242
75313689.6506108,7169728.67177402,10972999.6236117,59328330.1016332,43176089.4458989,510051526.87581,224763057.63603,49556683.1755661,105263.925616551,125579824.533338,119640968.935127,63672194.6858675,163047626.237452,32306380.5957673,6463640.34444445,94948418.2086482,62597757.4049258,28223967.8917276,343613859.081397,770407.497101297,2556500.65921246,26918533.2877795,52899488.2567774,130532617.243033,229673325.338596
12389388.1041705,19240579.7688063,24536899.9891448,100505694.488326,35070293.4281209,95685068.1784678,108962559.388646,96515510.4187156,2827.7,88126135.065559,81360790.6974027,32590847.1301639,111302494.818061,38068054.5010729,6463640.34444445,85591403.119036,90212617.9102311,3489533.47673458,294567782.61915,43123.7876920613,13155139.656334,14114469.0753983,75388919.4315836,47790530.4679646,29329179.0662438
31723938.0088109,15919513.686586,35556014.9215746,59413339.8203593,122020605.005567,85345532.8555826,312676757.620773,87753489.240332,2827.7,118306780.141185,57305646.9889435,14450476.9180306,53914377.2277016,39875044.8539403,24623704.9635624,133624767.811394,135123150.327874,25305683.3150153,406680308.6652,5236.07001094385,90272220.5960971,21362332.8816961,43555848.7175202,25903803.1613404,57956651.5883325
32616796.7200667,27525228.0326959,17453736.3755346,50383398.7014939,72457891.8026794,123812352.508143,303141354.611265,210417279.173234,5455108.98872437,105747593.872103,85494826.4146382,37542501.3246551,55489954.9111059,12283896.5675862,44806088.5356428,156495776.084273,102882948.501141,20242652.219275,426301622.617321,6008.28655698141,171073446.641173,7457675.11694164,40493472.085653,46608950.149776,62551083.849326
48856392.7406854,29467065.2608908,24060854.7788711,68516742.7705565,42472920.6601802,222086688.576346,79636355.1169061,110480947.860592,6924236.58711289,80081997.1019313,86308103.4518603,37655060.4594945,52945560.3110759,24427592.7403578,47646982.6084984,250351003.140505,68720160.6672519,40463732.5210604,139812318.517141,934205.472652872,80521572.3925711,16777273.2404968,1248388.28124432,34160702.7166941,201643316.002404
106347075.763488,47431587.3398172,16297831.712431,137629726.044831,112590268.597949,138974683.51734,32894006.8707643,353355609.198058,8241651.49674756,109451572.635055,115174922.113731,40937986.4987455,64126627.6716373,38385353.4023205,32380432.4947271,549173462.654495,61924744.2816875,28917624.5673996,249241249.874499,294425.433978709,123890085.249318,37680332.8995991,514072.17792115,26251.1298050588,145760105.631131
338074078.409049,102791842.312323,15262984.6322876,179309526.06861,339770385.242174,294048535.4739,14137900.744119,58107785.9313278,6940612.38705034,105778255.947955,121863409.296485,52001881.2468216,76289243.3223771,37046244.4801062,43641902.4544469,436655054.209118,91419912.4568419,53367442.0459233,316149786.282873,11175636.970563,311570442.626667,8450919.87332676,5835036.27198004,459122.634207133,308925392.285447
130152107.086986,101998701.767775,35562996.5732191,353619084.889849,460545498.844997,191159609.819416,7837433.85305134,93882835.3856039,11699492.6302067,110763909.481531,59100453.5947468,16799324.1732206,60733434.7681907,19363326.4963514,87557034.4008987,1011126618.0505,160716396.084213,37670435.9430774,320626213.89649,41680392.9397366,915774969.447762,5283612.01559002,18750734.4592253,46335979.6264082,36689540.5326685
26145865.4874632,158280547.432789,42995017.7135812,161271825.373347,1412434108.36856,89811269.4793701,19137821.5224425,319418265.009115,20679499.5051904,156774592.158146,99865482.9387757,26939338.157533,51975409.8543035,17241169.1180557,57320585.491092,1575100000,240023128.599828,35495539.2929486,132235248.416992,70268781.1430331,1256637474.45433,11620281.2690434,27524994.0507351,130501060.260492,115297998.501289
20081218.8324973,152771347.287521,159153429.721716,119644776.469057,118323033.050539,93540571.9633509,68846390.6467631,291108721.615324,51328728.9239862,197556064.551098,93372436.6314195,35959889.5272374,63109803.3097281,64196250.0473114,83502724.7843224,722647630.379454,223737526.590788,75005310.6627979,126646768.38931,155321643.160335,300189390.706581,51779649.8916972,17714838.1531481,79964148.7940511,146697189.627021
40953082.4398456,202472881.35668,126092001.06895,122854812.370888,98142235.3720181,59141218.4958804,25867522.3529514,542256437.908036,39130997.6803526,85778305.0995697,127585311.306203,38828160.5336324,68392622.6011425,98515615.1126715,43961608.7799269,609736921.452854,411620621.674431,52058414.4671187,104497102.557888,99805886.7893773,133582233.435428,118266356.673955,86030884.7306552,47158213.3529827,467261434.19322
30536081.9259948,544970422.496982,42032171.2702262,169119042.594247,78059000.2824083,114628802.019544,4745053.52009734,298385070.118146,38221295.2507741,637869553.163795,217347558.267631,36125200.9730831,76662101.1626809,111572463.328884,52967656.3806237,226775848.515298,522553627.425475,48362808.9096188,103585734.479162,27309336.005077,109957622.231784,89430315.909792,77939727.2996241,104809168.33108,601921336.94943
18343505.122134,629946354.168986,37299039.6629657,122757232.66318,109283844.750559,94265223.1569206,42098597.8831677,245461004.054652,40193971.185945,1353738920.86431,304942791.718989,52027094.8869677,79961453.4804866,78450235.8543573,82162649.1945867,187505529.454609,184302441.434216,161806504.581535,116614461.757056,85611346.6415088,153238546.902583,27097104.183992,140862772.141814,96431558.8086001,720078672.903929
30540015.2242823,107318649.782004,25596818.140645,97265375.2289298,134647354.855302,122887875.092291,17668214.1801666,382972621.46345,42680491.1601263,793401787.823533,44540957.6245535,41721515.0217834,36226578.2022474,108641704.486746,77882153.409107,147871596.328543,86906119.4706629,173015830.963121,65080471.598637,42499323.5495678,169300817.143812,6107027.30451048,196535138.261851,84664065.3313935,296938416.174121
57092265.8165729,175846211.442761,44672406.972042,141383904.480167,95728839.093635,93151734.737533,62198266.5172894,514060587.459601,63711238.2352558,814330647.268866,65802554.926758,36594110.9063656,70454942.4381164,2684160.51666667,37935611.2691914,280547089.476882,238527402.67959,245857864.949099,39169088.2949767,11261275.5284878,141259566.158444,58164531.8822215,161096838.766432,38523374.992087,51253172.4510178
82665712.513975,68737386.5898389,31596384.1204225,207807588.079167,75455821.9016054,72167045.632768,104790063.578633,178367518.783792,31251937.0200867,173676741.662661,245951663.877897,76499753.6240436,98837852.8233543,15001651.6531887,26672714.4483463,356890973.266402,201154275.426077,533358557.240691,31276878.972281,309664.814508842,265466835.939483,73387101.9729977,221542039.835347,0,277241804.184983
69812590.7086884,96885476.55505,14187134.1772706,67028068.6410536,188823676.435554,33518528.9047641,296744657.361728,89395321.124618,13708621.3291993,153169365.789554,252854258.661791,243398656.121939,103054287.275885,60089365.5295204,47366947.8708517,367162615.443771,220606852.061095,575873322.003847,20147100.6279697,46913.3407067115,99164911.4267688,14461426.3956844,285125113.238784,0,299574061.853258
134415241.178462,78650251.0935594,2794253.74866219,74927481.769422,125773182.163233,75070803.7370004,109816132.817209,172216833.270155,8621206.14863115,140805560.066678,381472253.610376,182966813.818345,95805067.4241566,56352004.3256103,39514890.5083783,159339424.544271,139462051.034971,403083229.757116,41946178.7977338,53692.9372914218,73556823.6757668,12430932.5459949,79499005.2628376,27354.3679142066,214721236.67461
135675117.488062,57041132.4556703,2827.7,172614479.630144,100641916.247401,89410649.3073153,88666778.0539131,186752309.797897,2827.7,95236402.2864123,551723849.917286,124761005.441144,143004101.340058,56785321.5666434,69952632.3547094,364328106.332964,117538196.559521,246708160.244362,44462954.0424565,574821.918886002,2277675.92396027,17332684.757245,21478775.5165911,1078335.40298066,385455906.228503
103042663.337431,47173285.5895276,2827.7,152757698.48784,57513534.5924132,66302946.0098184,98815049.5786949,184214807.254155,3247910.36071598,183531027.070145,233188776.758216,28123055.7565048,164332818.147653,50672618.9044448,106274233.165382,505561804.932075,179598276.841422,139244055.409226,82897611.5550856,7267145.08903056,14443085.9303235,238592095.507293,36676726.8893086,19391264.5267119,936477095.68386
141816060.801645,80001441.1576417,22381300.6797897,730897971.194158,94030982.2414924,140565406.803032,88082698.1469212,87615872.1363284,6684604.04802819,144566306.004111,349251281.502815,69698254.6807822,154584500.786233,66232841.0801667,74920044.1286738,483073594.247892,293660399.099923,77069528.8747767,147118472.351373,953056.850166179,55398561.5231119,318014242.909065,249997922.210144,38986262.1270475,768175483.884777
34570990.4192249,95310078.3820068,50388749.4928881,117837869.467711,507528926.343068,303296927.509371,317671847.547568,82897400.4747105,7844265.41826542,95959823.2843362,429790417.097634,25797252.7488994,161830795.59907,81507212.0700205,100968895.304067,325827405.584222,297494038.958553,53992236.6241911,157113547.904656,21540320.9238866,110296487.561311,212176203.253093,505263421.881108,46759000.8837166,102320610.932428
19371641.0074158,68052629.9133499,63404694.0817762,110660713.724937,464500061.864164,136191778.566775,233925810.013709,59621920.5915122,36909118.4129578,30483639.3383295,202899947.243094,14444452.0071311,198390403.767987,104923058.46362,73885164.9449241,321893350.054212,335426187.29614,97810756.8846254,255101693.755129,79957660.7880134,72501928.9870813,238851762.867793,132346212.789042,59720123.9369885,271103132.257164
23984518.0784982,75478240.8502886,2827.7,135563728.095434,111960764.612216,742454668.670368,54880139.8140859,56378999.7974273,2827.7,73847929.2995425,176749202.485098,5798090.53579262,172249053.424319,109293488.315931,6463640.34444445,370798301.593696,274829075.014034,100186440.520729,264912350.73119,2827.7,80662768.078058,466298731.71895,251436831.639949,231953678.888835,204643163.511261
17136265.7781129,75897696.807798,2827.7,56363030.4641792,645145420.245542,559359710.219043,207956887.308943,66679113.8964854,2827.7,89551223.8425881,109692902.555714,24797836.717682,118524805.899768,89426791.4147996,6463640.34444445,466204673.555311,235690913.434452,32379404.9144254,224422293.565185,2827.7,129364409.665699,44533709.5194115,242254512.701297,190256835.81415,157405879.064334
9743679.45879111,83286844.9970813,23588622.2732903,25390010.2667478,823779009.649146,55746495.3754928,330920018.890723,175057732.857171,94985185.2238239,112339940.180337,57266777.3277458,21250712.1566558,92288516.3644264,65431204.1842556,116896159.604494,664520854.851789,283284642.716285,36396110.6019887,176203820.826359,151445274.288606,111271100.234729,278537591.130853,160380913.5241,238895992.042953,172163478.597098
19193904.7506517,133669478.724808,31694385.823135,28995361.1069633,44044582.3095742,180556978.993714,187940698.655767,337836522.156883,108238029.377613,158803415.624393,164100432.793833,17285912.3162104,116365293.85048,24866098.2355473,81437614.0778279,254671833.792846,248862734.038357,23146684.0640086,228246775.850846,142281921.963006,97001271.2917816,250262700.765314,46888114.5187439,732803631.680593,69347227.7891976
14382721.0002437,198948214.514973,66164456.6492065,109526770.225024,166978197.68301,219983252.826671,128284791.413986,72640737.8798012,130756490.797724,197669169.692073,103784033.340992,2684160.51666667,93845107.3482187,28993554.1434065,71431676.0214727,353901754.106661,130983933.086259,7232470.41713953,239560344.423471,199772929.872823,30657298.4553307,37271309.490604,16003927.950451,769427939.557783,83554400.7880927
10225966.1227311,61074212.8105134,56691275.1934954,37729988.7560703,166130504.169075,65641410.2222556,192934797.415157,90541731.4344912,177057401.9448,116491585.250732,19513486.3526583,2684160.51666667,77575887.298349,35872402.6897018,103692818.772447,570948902.041807,110099700.639931,47852855.3614773,90404263.5623935,292100640.80836,328291.344039595,61874455.6957284,4143555.3034227,307817420.7365,91688959.1002831
21963172.3512347,32523612.0392384,21546263.6962526,62518537.3413861,280854293.750221,259284194.444512,448371730.393297,171416968.337889,276818833.279333,108562372.43534,40322059.5072341,2684160.51666667,59377891.2090028,35389863.1698908,99007520.3972801,1014883862.09601,77163239.8641059,45964689.1628195,44819112.6454943,290094315.620727,325236.64301516,123698871.791018,46016904.5872582,138251932.577306,109206219.496225
44151166.1429761,95997464.3410832,38831019.4585524,38522021.4250003,169569916.377252,89475455.5116182,386723374.26693,89386944.4313309,167370945.644267,264095769.410287,42747311.3384587,16107480.5911102,101202544.164737,77786116.643326,132247137.205093,1079143785.99209,61206607.5966914,38297545.000238,31043295.7110595,97812472.6791837,4949635.28109713,54273683.6247417,49222239.1401859,115335676.078962,110862907.270974
43707888.8210412,71757380.2791143,41385510.0225555,32329221.3199174,176705828.170784,91820261.8127626,177329067.82572,113194951.862607,307117541.951694,774694265.559753,16498234.1771265,86056058.2603817,124110812.127026,143294281.154581,112287116.085486,674134979.321193,34731240.0371612,31317834.3144693,57659083.503956,525733300.482543,2866443.37686311,17836798.8207251,13550043.3866991,17388257.5257577,100117446.287537
19574670.5007195,48792445.5884245,20598955.5672283,26027957.378543,98441708.1419295,72113479.9819532,65038699.963665,80286265.5100515,243601253.079514,263680475.937214,21172060.5241619,206510992.645602,119807176.475356,102793041.007918,82083638.957504,218319490.635895,34798073.6840685,43737545.0954262,65562468.7065826,359807601.84816,6101306.29313074,3013695.34947199,23861879.3746558,2406134.09670965,110051820.54792
36474051.240646,12204102.1469419,24259443.9812015,24009094.9774679,106014091.038261,91242897.4471542,60004244.0047235,46145515.1404215,193633032.416117,146658751.112156,47801101.2167807,244886893.753247,93922678.3274775,45734318.6320624,108885649.468936,65967405.9199541,85628809.4095935,50573598.7815906,71288320.8754406,84748255.0462951,10096366.974294,20112074.0434073,71003527.6350398,1024831.07202223,300225527.946265
169502436.09112,26443498.055033,17322916.0842712,27983136.7929766,143117709.757998,71778694.6643607,41374237.8965933,46170837.5084985,59834861.6593591,111867744.212212,44781119.0144682,291022260.323799,112974706.048627,60526293.747562,98781255.9880204,237587424.103536,73145232.4127419,47985175.6698872,37225006.6179295,79085851.0958784,34771354.527983,0,105362890.147149,6955678.02526267,463609501.408993
