"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
36323801.5476722,38152644.0588218,51967336.6985934,36624436.8862889,42064140.9256442,57820440.0987019,14956130.6396551,43858731.6330684,43938116.4419752,26594699.2667307,38813301.1523608,27636513.7822888,26417418.3948574,36763491.6657583,36504160.6719745,23913234.0250762,51073534.4904218,31280570.7977866,23601189.934657,45264314.4308401,42353056.0100002,54340567.9159843,22008805.2472433,99697010.2637543,34188499.4417546
28638863.8415232,38802630.4668441,49181549.9972907,36648488.5372667,34480334.8622066,15699417.9351218,0,301951.259065405,13696461.5741234,21498242.1280275,61741383.3326272,37820849.9761775,19039976.3365783,36763491.6657583,36504160.6719745,23913234.0250762,32494455.2152759,32398953.3078023,22873455.1425968,49733430.1789341,42907292.0923702,63750375.8838045,25644512.3495447,35409111.3596309,45910125.5398948
29063793.6024925,39120081.3402865,48143629.5544281,36760169.270432,9161315.02334644,15247844.5080127,0,0,0,33821811.7329816,89826814.9193399,35514085.0108663,19039976.3365783,38011299.4572845,36504160.6719745,23913234.0250762,58727231.4393464,31801006.5979635,22873455.1425968,16024892.5109241,44968097.0743969,41826141.3852054,37957740.9903127,194194900.211595,24419692.1668269
32317394.4583266,38179658.3884299,48062876.8499619,37458885.1192506,2157902.28109028,28824635.5957617,0,0,0,16082116.1336669,47746023.8977617,39299428.0913457,19039976.3365783,51567349.7318577,36505243.5839067,23913234.0250762,59990257.9442363,38181899.215556,22873455.1425968,17712024.3627694,48376889.8965627,52972715.9986206,22425282.0983281,65370893.8375712,23441638.386461
28976389.0370664,38279354.3310055,47847669.4800932,36816150.9759295,1891432.39149125,9180839.2751518,0,0,0,16021083.2219965,55105271.1406062,147817906.46224,19039976.3365783,37177931.8617898,36504160.6719745,23913234.0250762,21885121.920127,31659486.7400759,22873455.1425968,5129724.46407126,113321710.155974,46780703.6746255,28413178.0247998,46517384.8621056,24242948.7093761
31172412.6621936,38152243.1295432,47566068.8185743,36897631.1621838,5152293.78569133,863363.975364078,0,0,0,16021968.6684546,37293058.3447502,115786319.765405,21688261.9213132,53048518.190229,36504160.6719745,23913234.0250762,51293650.3636213,31351114.9981244,22873455.1425968,5087598.62834266,100886884.517979,47663829.4014212,21347421.9000314,48047534.2590822,28320197.7069318
44000582.8666442,38149251.4108159,47658043.8890156,39073388.3096253,7174982.76137098,10189658.53821,0,0,0,18249152.0747034,86063885.5869958,64276869.6628731,31221853.5488288,37667650.1130679,36504160.6719745,23913234.0250762,37291519.2267742,33505792.4450412,22873455.1425968,6465475.43458386,65810062.9103955,59305363.7641935,23710430.0684853,46928715.3451638,31065246.1669788
35112436.5372914,38149255.5438154,49209637.8944964,39750090.8183972,19561671.3171212,0,0,0,0,16021083.2219965,25141416.7560041,45055354.1656875,19544698.2117363,37633343.8775284,36504160.6719745,23913234.0250762,23612170.5549067,36870496.3738625,22873455.1425968,10587354.6861802,42689589.0447429,43446589.9566424,22442348.595378,28532135.7748783,42338074.8042734
40928944.0616473,38154376.8967577,48529313.510742,41537335.7657018,13346717.4262813,0,0,16480358.9278572,0,16045630.0647265,26263520.4854415,70508870.4244518,21018702.0700085,37466117.2845181,36504160.6719745,23913234.0250762,35921277.6102152,31323978.6103179,22877643.362681,25789902.5514243,42356002.3425575,41190373.9462512,21887981.6912057,57180481.2589162,29643443.2425964
53329225.5634082,38162375.9662628,48128576.7014716,39052827.5469659,5248733.98409142,195866.592858774,886835.895020073,3549471.64779209,0,31507102.5019789,34097022.6468948,77757107.537632,37368298.6863336,36867590.872117,36504160.6719745,23913234.0250762,21789188.762254,37942610.7749612,26602466.1170006,26051156.1777361,42590838.069834,41330786.4786277,24568915.6123953,22567138.6325634,24751446.1825161
39604110.0687733,38156570.8804839,47564881.6609994,36624436.8863385,13832203.663496,1049770.10455764,0,0,0,20869909.7173043,25381309.550111,72790366.8102096,36522234.6340619,36770111.5952398,36504160.6719745,23913234.0250762,21789188.762254,31709757.1823409,27204486.3474686,3796297.49670035,42270867.1680216,40938385.2263635,22901197.4391383,54441255.2877389,31462198.8803054
38765571.7151559,38156804.128969,47564881.6609994,36788886.4118744,7972640.29938715,0,0,0,0,18169719.0833936,36732386.7135668,84092562.9908601,21275017.437397,36763491.6657583,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,22873455.1425968,6090959.44296931,43530742.5727148,41077825.0640432,22601379.3755802,19890904.9867916,90074518.8455532
35146914.6408154,38161627.4306386,47601342.6572169,38583979.4571497,8832790.50192297,0,0,0,0,17904259.6406117,39112648.6447188,67479387.4627853,24209506.5218018,36763491.6657583,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,22873455.1425968,3412223.18968139,44503846.2206259,44515946.1889281,19740355.4316749,13577560.2849843,66824506.1627525
33489135.3795828,38159795.4384884,51485847.1848567,41416374.7350627,17366397.4595204,0,14827969.0478517,0,0,40543648.4378926,30677133.0967865,50082519.7572591,19147665.5762751,36763491.6657583,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,22873455.1425968,3471498.38493636,42412300.0837134,42555662.4077995,20032378.135042,13636989.3131765,46791486.2477163
31548326.9103172,38149258.1108079,48741788.7676211,37310831.9528075,24363239.7113481,0,17342654.8264176,0,0,50945804.5395895,28383357.011579,47323117.6277751,22127584.6217475,36763491.6657583,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,22957658.365672,3408251.92471918,42262405.0079117,42113491.6102161,19871541.1128443,15670419.184624,36633057.8399192
30538427.2361999,38149251.4108159,47649690.1609674,40348364.598448,4940943.01024224,0,0,0,0,73658177.6135084,32271210.3436208,44905207.5335589,25510132.937561,36763491.6657583,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,22873455.1425968,3671541.0210513,43715173.2239499,47301703.2715947,20158199.4132926,22967186.9080863,36436676.2205294
32060867.0761368,38202174.5792362,47564881.6609994,38462130.1597629,12745882.5793224,0,0,0,0,24667671.5883476,30184557.8351119,31740277.58627,19044373.3734985,42591442.7857356,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,23318625.8513193,5643260.95964693,42764590.3003091,41141232.5995904,20104143.4341751,85744680.2784199,31264769.8922788
37095442.0884818,38149251.411041,47564882.8365748,36646569.6198368,10020589.1604918,0,0,0,0,16341113.9643478,43830309.817586,27925353.7882048,29190774.3177542,66896888.8976697,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,24255354.1847645,8746513.37146463,45281205.9514054,40872941.111295,21734292.6793109,18182590.7291532,55595667.0082012
47457398.6938459,38166663.5203998,48642916.1409632,36626245.9198971,7759683.40405554,0,0,0,0,16021083.2219965,46019763.6473735,28652292.3697681,19083816.6431378,103973711.672435,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,22873455.1425968,6978539.78505174,43580227.9372121,41071867.3090254,20972366.3879404,16717690.0990893,80883859.0581092
34740896.3769282,38577062.4986648,50268059.2738251,36666619.1066064,4328719.31320731,0,0,0,0,16021083.2219965,31099123.1876303,27848568.434323,27138017.9797503,54225756.8812727,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,22917994.542876,11554727.5514795,42605195.3367704,48359610.0767202,20347922.7266509,20002786.8781834,141772634.755324
35860148.2450583,40999698.9908434,58224157.9381989,36624436.8862889,8471413.52835717,0,0,0,0,16021083.2219965,30801158.3626735,30604656.3515613,28821606.6179276,75693242.4855401,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,27796021.4650693,32419869.076182,44475115.4086727,98276984.7253506,20503105.6229029,79121084.2712312,51842945.1827411
79156927.2928093,38441164.5655054,51343632.027166,36640029.3640247,3110769.40411673,0,11677653.5564026,65334006.3092428,0,24759470.9383809,28986683.9320892,36968493.1803747,60631118.8316362,80473940.3278393,36504160.6719745,23913234.0250762,21789188.762254,31375604.9257951,22873455.1425968,12729844.2642076,42807540.0155151,79817063.1827949,19929553.622047,181596435.130498,28665200.9358758
49822750.9751607,38150714.9270192,49000875.4056388,36891361.0439649,9321196.95710585,867238.630354873,83066249.3139383,1857331.86007718,0,52117194.5929059,48478837.6203935,37213854.7499506,53930265.2623632,50564903.2675175,36581570.3506869,23913234.0250762,21789188.762254,38985582.8906891,22874138.9369992,7790524.44931982,42403168.080594,73075073.0656553,20053989.6620755,42553569.2813664,26219804.6428018
37891526.0608943,39496898.8322031,49342934.3377008,37738558.517305,14621392.5694044,22744949.6738401,90691216.7454713,0,0,81514229.4283339,44594233.5567446,27781176.4002317,20174345.91101,65766609.3123075,36504160.6719745,23913234.0250762,21789188.762254,71975690.7265298,22873455.1425968,5972713.32375105,43277048.6892639,48724269.265653,20237103.668884,47306669.2975967,28469866.6851228
28482940.477825,38541020.7287003,56736629.359175,37152824.9736919,25156078.8897167,44461334.173163,0,1487877.93778961,0,49802485.3619032,24942768.9304749,29933207.9369085,29146106.3398392,59443435.2903305,36504160.6719745,23913234.0250762,21789188.762254,72761018.5465916,22873455.1425968,8352167.2853228,43389367.4442085,43852386.0254603,0,76587288.4955927,24147323.9528412
28656334.4626372,38743515.6685967,50474117.8990149,37150813.3107633,20158125.8371278,14624377.2958573,0,139794280.514372,0,58389897.2877371,44883211.0435937,29573771.5480447,36190509.2098405,37432789.3636802,36504160.6719745,23913234.0250762,21789188.762254,43581832.2298627,22873455.1425968,7638756.02744829,46971277.6517128,43173931.4744479,19931183.314073,74612902.1769133,24011742.0828144
28399858.5403034,38399944.7421268,47804104.9901025,36692734.148988,36829650.2176304,601648.64280395,17874072.3358648,96617159.9721122,0,78066822.4320454,33292310.2194011,27636513.7822888,33576118.7377587,42127656.3961505,36504160.6719745,23913234.0250762,21798501.8567267,36623070.8016382,22873455.1425968,8962650.90969854,46558628.3128947,40981295.247623,27530880.8696212,37716792.8925826,23287795.6442526
30164828.6815965,51378312.2518314,47850793.0479721,36772894.9978671,19675559.8178813,39157283.7321261,52598743.6261406,67356817.5633146,0,28668150.7017783,37534333.8062582,27794964.2555966,39658189.4365037,36763491.6657583,36504160.6719745,24118257.9247768,33874443.6601685,35823077.2210813,22873455.1425968,8191375.64583568,53651964.6396555,55324408.0728437,20591788.0306502,20442322.8800799,23505632.6101661
28580045.2261083,43530334.882802,48815479.1416118,36624436.8862891,28903448.5974203,16391219.9716603,2833209.1604377,50900809.1573343,0,24676775.6561195,24386549.4883234,27636513.7822888,31328268.4373909,36763491.6657583,36504160.6719745,24037580.5948202,21789188.762254,31466948.9592273,22873455.1425968,3968090.11719904,43068526.4789972,64017866.9254223,20672910.4781658,19682184.1473883,23201211.7737901
31208177.2621177,41843139.3630685,50698780.7204861,36624436.8862889,11889528.6601453,7050483.51293962,0,41878785.1987096,0,17896065.979617,24386549.4883234,27636513.7822888,81288744.8532512,50367935.9075755,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,22873455.1425968,6508702.94223064,42257963.5336673,44103158.876977,19862464.633644,38599155.54024,23448791.91425
27658270.5554012,41058719.3565058,65557278.3422798,36624436.8862889,14395075.6768682,2005048.68047025,0,10513984.2601965,0,48505155.7044091,24386549.4883234,27636513.7822888,79911263.2401971,75419314.3690645,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,25987922.0017187,36395330.8837951,42341783.4393047,48364676.1949327,19960658.1051318,33778362.2787979,23239391.5027054
30314319.5632939,40279556.0971781,56302800.4871048,36624436.8862889,4997595.23882548,25524838.5090548,75842595.9577492,28431478.9001983,0,44359770.1789425,24386549.4883234,27636513.7822888,67515242.4867661,42228031.4845447,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,43932998.5054624,107043452.574142,42508503.5390355,42962269.0555314,21084407.7147268,24768579.3778909,26088202.7735947
30936469.2224061,42639206.0551219,48790256.5327705,36680614.5329808,1569551.36594547,0,153652216.920786,45736618.9728727,45317693.0748991,16403492.0020316,24386549.4883234,27636513.7822888,49938393.1772273,37392991.5216151,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,50205620.193987,195722795.931085,42388151.5514003,48880204.3842325,31092663.3308551,23752710.6077323,25384213.9444061
28178967.1083977,41826141.4977577,48782911.7090759,36630699.1668601,1121144.59638212,0,57103817.7622586,118755818.762891,0,16577227.9620118,24386549.4883234,27636513.7822888,38465291.6733629,38231289.8232064,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,126433361.583537,50756411.2458179,43238469.6386525,80459446.9721346,25450307.383115,27015619.0453403,27318023.0268616
28426308.9062905,42710974.8197673,52955255.841689,36672134.1980898,901695.326452694,312599.380490572,0,0,4607721.71147703,40558821.8841791,24386549.4883234,27636513.7822888,31170616.7506322,38826626.9296799,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,112288167.65043,43582953.2414234,42878333.3872911,52295882.6054361,32156490.0700391,39515834.902484,28032747.3845769
28154729.5162189,137300317.970682,167027228.368173,36624436.8862889,1356791.58532671,2953282.42912686,30688936.954667,0,35217857.0477356,18429716.0855125,24386549.4883234,27644412.959984,46571872.7829009,36764308.8194182,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,32571699.1230203,232655035.473968,43135673.5607576,68560148.5147124,34267393.9359178,36515707.8820526,23614281.395699
28051964.183775,40496247.4023618,75170522.5856133,37575979.5769881,11237589.9987427,86397077.3799105,0,0,71765512.2022103,21123609.7392143,26611399.6035814,34611465.7144302,77218703.8067641,36763491.6657583,36521925.0725958,23913234.0250762,21789188.762254,31280570.7977866,23760951.9877546,229491663.251758,43337765.9292557,63888174.2991833,27393715.1241009,24571140.746023,23265989.4292355
30936983.8209662,45610055.1811005,60779107.3233861,37012740.0824852,18050458.5185733,127362747.873508,42090787.6597989,0,236195470.981523,50100643.5814326,33809427.8274469,28725626.1821675,19045765.0437633,36763491.6657583,51644903.2109269,23913234.0250762,21789188.762254,31280570.7977866,26098501.1087181,186757284.939781,42713648.0476136,67839746.5049009,35849100.5855812,29235863.4698933,28129157.6675894
40910161.2142051,38172627.8824722,47568875.1062121,36624436.8862889,12560448.7383412,27649558.4094621,84716815.2689815,0,438815226.133211,54223268.9374694,26706941.9210038,37115893.2277692,26923217.5565415,43171844.2877632,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,23205745.8445518,65993058.4799581,42586288.3463547,59098666.1411252,21675487.9587066,24880461.2692827,26895723.9925257
38636664.7758609,39183382.6498049,47564881.6609994,36624436.8862889,9420484.36802495,47340555.0726872,86043740.840683,0,134607452.955493,69217668.5577698,32603050.5199069,48473021.1031009,48508361.0019203,40618116.8114299,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,51507521.7083519,76138932.2407442,42262641.8539819,45877820.0868011,20267026.6252499,28737095.8784365,31615638.3855887
35632438.3822318,41053840.339611,47707294.5639435,36887442.2200781,20515122.4837413,14429235.5808663,21579107.4443618,0,168925534.261275,58053805.4524915,71303911.0792712,129049577.446173,44814713.3575696,36775449.9324621,36504160.6719745,23913234.0250762,28366917.0867234,31280570.7977866,22873455.1425968,23801647.0419424,42553634.5170187,129985818.617128,20135687.0287225,60236079.1330629,25846208.2500746
33702951.0812876,38878554.2652321,49613926.0470916,36624436.8862889,22307406.2617293,44661407.2672332,0,0,218817255.653886,17944621.0077337,68885625.7945863,69164874.9612525,27072329.7769341,47678874.8975073,36504160.6719745,23913234.0250762,37724440.851923,31280570.7977866,22873455.1425968,48535230.8164917,42268651.7212755,78240487.1950779,21763853.4818933,45658526.8134801,26319671.2423156
35791706.6365703,39474360.9219022,51000887.0401435,36682260.4390133,28067536.2040206,33618640.5434647,25939190.6887426,4684368.77923901,87161142.4009202,77931020.0877814,95455653.9095925,57086310.8291081,40363023.8527208,108082633.419568,36504160.6719745,23913234.0250762,30208823.9710571,31280570.7977866,22873455.1425968,18609100.0675752,42911817.3987289,55101498.8714956,39835055.6658004,23990107.0579545,24242948.7093761
35823611.747294,42491576.4471452,47653564.3536854,36888617.8672441,40720110.6057762,0,177485094.750077,79195672.5316457,98985449.2192385,33015343.0628551,89567564.7816164,55142644.3656394,29651905.5015234,59890199.0041061,36504160.6719745,23913234.0250762,30249435.7557802,31280570.7977866,22873455.1425968,7222481.42407788,50259042.9459057,94330478.6378456,33080887.6025556,30609472.2373174,24835759.3577742
42981935.0170058,43263405.4423666,48959510.3271391,37368752.1698543,51386936.78915,8977243.76745361,167711155.173154,0,67795891.697152,17264319.5434793,87761801.1556596,36588548.95883,27077584.8331594,40133394.4872284,36504160.6719745,23913234.0250762,24465911.4933567,31284652.6100947,22873455.1425968,5945014.14409389,46786684.2196734,53227035.132886,27726896.6049687,28406621.216048,24623614.8404013
37572217.6543772,46380310.2999042,51303356.5653682,38973353.7985417,60366607.0413913,6553118.70866654,0,0,9920426.82239477,55435627.2957592,69888059.6604505,33126021.137427,20610646.9541147,36763491.6657583,36504160.6719745,27724883.3451915,25970984.2351966,31305061.6716354,22873455.1425968,9152033.55849088,54475635.5092491,152879606.819227,21441581.883755,30473615.6549131,24619844.313309
49685610.4589048,46529513.7842986,48118689.4388059,38847925.3086717,20635581.4749299,10349576.116921,0,0,14809023.3748685,32532068.7986307,68183922.0884814,49026915.691136,20724747.3624063,36763491.6657583,36504160.6719745,45129263.8449191,27970952.1856727,31504758.2359618,23525765.0810768,21931952.415084,49495763.7546954,202284391.627121,20117144.7550047,49438066.3378092,30375030.2353633
99818059.4792101,47302601.8806541,47638265.3280666,53355463.5885745,23030160.2088609,8513694.1340093,51064688.2091005,0,48359437.038136,115611997.923314,24386654.819926,63200208.4471222,22385870.6352205,44252164.6023586,36504160.6719745,66462572.8237488,21789188.762254,43898801.8921767,51353157.5466934,26802391.5048016,53293846.870267,92424604.9663188,20196406.6374573,78933047.478976,43391727.6528396
35722493.1302423,41730449.8115639,48263043.4737263,38675235.8027269,88279510.4905127,0,67466782.8368632,0,93549472.2607982,100301990.620255,24386549.4883234,75636744.1229389,19039976.3365783,36763491.6657583,36504160.6719745,121507891.032895,32870520.3418122,32602097.7451123,113693949.449685,73668039.5099633,91435831.0222075,48306922.4473107,20277529.0849729,74880854.6058769,36045484.0347048
31452354.2788661,40749861.8483038,48319622.8298791,36632264.0838655,146990492.741346,38137192.7454584,42250666.0091697,0,115531468.319919,45283833.0577892,24386549.4883234,68201739.2478427,19079694.0515291,36763492.1037824,36504160.6719745,129510468.940228,30497167.6425915,31281188.2641506,110762972.065742,171774546.852498,45292437.8268999,41137281.0273846,23138679.7827026,29375480.7881428,23493760.6866686
43365310.9442504,39504957.0794616,47730039.3036922,36625349.6064977,125081557.434861,57716881.1380388,8852273.00982862,19893215.0497623,0,82330560.8385466,24515994.810423,67678972.6201269,30760065.4830314,36763491.6657583,40147633.4744166,54428044.7447137,78479991.2929913,38765501.8654525,52098765.5728174,19576472.9328746,56328894.9658346,41680338.5030509,24768552.8855783,34676708.053797,23293561.4085979
46945373.1265864,65344576.8068798,47573627.6510604,36923417.0233589,80592036.6892037,77330384.7014479,32692270.9275528,74992879.0178881,53806539.6145838,82186413.098825,24386549.4883234,56908698.349639,28853136.9552793,36819514.5310462,45494483.9323017,46574173.7448542,137289104.514888,56796155.5250226,37097287.4222088,35883840.3503532,119681556.178705,82526423.2028176,20090770.9057175,106344110.869975,23329596.1265451
66060393.9392875,47644133.0632868,55013420.7231381,36764111.6072621,53689528.6570824,135703823.344603,21550627.0906278,106549551.054164,46890855.4611526,97161087.238953,24386549.4883234,80099028.7875392,50601187.143642,39361895.5134691,41576880.0387432,27303138.2911096,43679752.9637254,64153636.4030953,122841239.58268,98628777.5419284,69531232.0959506,45604351.0256926,20579882.2250159,78895440.120525,23790118.879279
102987986.609178,44033975.3364539,60528091.9201975,36624436.8862889,34727093.2805202,198776161.767505,6937616.50197849,116245165.036849,54218187.4808595,63999520.379849,25002762.8690126,98142259.4338138,19039976.3365783,38918197.1857589,60384155.3345836,27423330.2658098,22400631.6706887,43409627.8163069,131093411.746812,51890084.1101953,49717878.1621184,70092142.6621598,22938363.4711754,53535388.0410496,23510612.8480339
120191016.471977,39567975.0912247,68235314.0586125,36624436.8862889,17387569.0397899,119930455.118436,31498685.1937882,55895581.2448354,150730698.571891,199316314.362685,31672515.3589047,184191843.62362,24990867.6942996,39646454.6497031,36504160.6719745,24463817.5173443,21789188.762254,32288912.795184,182926761.375403,171538474.298601,44529891.1493087,49207779.58785,21371369.3189688,59262518.6411617,23749376.2393096
33007728.4266468,38252966.718987,65355093.9098081,37126255.3477394,7246528.10159209,41892085.6729025,0,55838428.1518848,54614259.4819247,150366776.642498,28633827.211305,153649821.38089,34005062.702148,52215646.2741831,36504160.6719745,41555698.8828515,21789188.762254,31310757.6637761,70363249.6815022,253104164.698137,61291267.7839295,43329461.3035703,21635334.1579553,48346512.7587679,23635883.3738319
35688786.9245584,38222395.7434504,75436066.2114944,38626407.2570974,59776723.0118132,36099124.2202997,0,42121685.8437495,107398641.556473,30617179.8772768,34646632.9388687,76488185.390497,20132502.5258161,73885969.1266026,46128867.9852198,91204642.7177039,31040553.3221872,31295549.7432317,125666394.994165,248676492.798394,79426677.1873723,48390817.364909,19885275.7950855,40086526.5669785,25249103.3902659
44859447.863384,38242081.7896825,52727647.0195052,38130205.7765513,42477351.7681457,40778298.48373,9447771.31517754,53464533.6125453,172530234.495689,85780243.851778,72542781.0707392,157321089.642082,23493110.9818891,68391101.5520636,43515916.3102832,76138486.7053832,55977001.3778948,31311204.2598376,170082498.112877,109808124.483105,102192386.568204,80131162.5119673,0,31318841.0361001,24099406.8377101
45666853.0041178,39171987.784541,49304192.4105206,40445290.1759147,56349117.1716284,22887959.6671367,39011025.7719182,99874886.2702944,126062978.325771,175380202.845762,66223299.7135911,51839418.4588118,21708493.8877806,78127289.4633656,48855354.6399535,122895311.149013,97916791.4614902,31342877.5716166,164946734.495435,14515601.983014,65494268.1501165,48616563.5924561,0,47037306.5926912,25419667.3727599
43508112.044667,38163183.0500898,60809374.4539956,39048177.2092869,40120735.8678014,71666343.5876298,5469583.72314006,132066365.8747,133928790.257039,80525679.4027697,45311837.9379632,79821623.7293993,33429634.0454787,52891987.8379573,82188754.0970674,117805548.955077,147547641.335955,32634551.6538208,229983559.586638,32979098.7260785,49253464.5275432,51597771.5157594,0,33341176.7368046,64291445.1147829
40936405.7407681,38149251.4108656,59280279.0156013,37987534.4615794,72614001.200058,53810524.4245909,0,270109455.987331,141020259.174988,107334882.974038,45941642.9392062,73829491.3679284,27982111.3859375,76547637.3250233,113897367.98838,55374709.8515677,99793055.9156996,34343443.9138372,55910298.2688625,63758238.3030735,49618419.090711,49079404.1523463,19724958.4635671,55415755.9636014,149858320.631001
36025334.3828375,38149251.4108159,64319554.4812201,40315968.9876505,60492906.4685163,54817934.7221978,15659724.8330402,17719356.3357498,93854314.1942024,193474537.54239,48404864.9144297,64860061.1547382,23017725.4581088,71520404.1778961,58296994.1515778,77854748.3849348,137313471.585722,53877196.0974436,22873455.1425968,46639830.5115424,42537804.0838036,109269448.022743,19710652.4837324,57313987.3814174,95772204.2294502
31573799.5390402,38178335.7026885,69530343.6869597,49127313.8696477,56833143.299859,9459109.95176351,67926352.1812086,28696832.5460402,68748244.5985897,215210499.347774,73592225.6282439,53064395.2502019,25820312.6312588,91559550.3176839,93288121.9665582,105295771.996488,86570671.045537,55968249.6906201,22894129.2609774,44292744.7201382,44755586.7344256,46619601.1154693,20786581.4969782,70259850.4362059,81884096.1062014
33161593.3961047,38324584.3914963,66582728.7273313,116884562.637123,105486894.868182,11875485.700569,48961025.7173787,13800287.104854,91306547.6704962,211758540.3176,79596458.8179202,74307397.1116546,20648877.4881537,107410857.324402,125637943.77486,24041934.4877813,36222617.0528609,59657398.0887175,83513328.7359931,47424640.6018286,55209776.9364955,45631404.0969472,24876746.3284145,118919071.35204,30343609.1762609
43951696.0034385,38263612.4190761,57183372.2069719,96417851.7510177,61958855.888557,16209463.4284557,351739549.948973,74441759.9072934,111099022.105751,77125310.0899693,26408009.2288661,67787920.4812445,31301336.2742363,73139188.9043063,143249395.718723,25856618.6772276,42992601.5662098,71354051.7171556,43125256.4771615,35420613.5390412,48929612.117453,63403853.3980723,20055759.6886926,76991567.5989413,58232417.5512087
48730258.2321538,39371460.8817155,47564881.6609994,78106494.0026503,68857870.8384497,19329617.4201348,96024810.2629443,88595315.1401223,0,88441666.3304267,65144127.8069608,42437858.9141298,26975768.1187944,105656412.959356,36504160.6719745,24417519.0781103,39887424.5062778,90817881.3394336,45681488.1604745,3349894.78939602,47499745.5327672,133352760.781127,0,97308943.0021135,47982868.0720146
67542437.7922597,46718378.954418,47564881.6609994,52806828.2444231,27011147.3540212,20717448.3895654,30062369.1725173,166588875.198731,0,121939325.024776,43991390.5698248,30364787.9514535,58907460.3897411,159985489.393671,36504160.6719745,156936928.473213,46413738.3112878,41679068.0778817,74636904.0187387,3349894.78939602,49517657.7728694,67569215.7923556,0,171339028.112978,155844032.390003
47709551.9882752,45934903.2737059,49687011.0784701,201397918.579759,57935525.5828577,38171712.3990128,8406296.56158361,181154749.173561,74560267.4456818,92313171.1504223,35523244.0712244,32543378.9625087,91914468.5407876,59067762.4448784,137240865.751637,95268787.1683437,57596599.352654,37206957.3049636,54307435.1814528,160144039.030542,110243525.147275,43108578.5495072,0,190128604.579076,256270974.12437
32296810.5159242,67312866.6548078,49016130.039466,53720697.9748239,151786950.754128,68098843.0651952,36258787.9519795,147007817.31749,101862534.035965,101652427.339751,75241747.837866,48480345.3290583,172822627.949409,79513235.2907715,195359010.124873,75474671.3349091,128858098.006363,34713399.549553,64294505.1876209,100585556.710891,115313333.296187,105857924.018473,0,310481553.462004,164327718.347644
30142958.2427939,109603240.772667,51542224.7601388,45614218.8825983,199101782.384027,46688908.5515079,0,30170565.8714083,28406753.7035744,155449881.148469,144305293.193706,55656255.7109084,193113713.79931,44360431.4293465,116201010.376388,171615986.607833,165408704.257196,31728538.8175556,51097825.6314973,181290893.802894,145496150.023467,214270827.317797,0,171583475.942909,269834397.970228
31978274.0072472,47088554.6878521,53972634.9919112,48364188.2314257,25255366.3006358,34585895.3257125,0,1198030.1092546,46354600.6731935,178126596.623615,121525847.759068,42688713.6531738,178636033.898636,39384983.7404292,86927810.0413444,101095185.125589,45538960.4683512,32570684.6323098,98118702.6227232,105123395.802452,48506870.3687703,226611891.283346,0,80742901.6044322,240157207.648037
32737821.4818955,44256521.4619113,51441415.0371219,39102701.1122985,94565279.6670816,31706674.4261883,1198177.94379489,0,72108181.2368398,166670644.677322,140081244.283065,44832880.8022287,214869646.572011,42116634.0505113,102483867.065979,120542062.664768,78017829.1828419,58825707.5419292,54122974.8624898,87055976.3442582,55898339.7385471,55747935.5554053,20590837.3769684,22749064.2290703,155823085.017268
37306942.0966664,64103417.8639116,64077013.8746023,52230499.8781383,83753172.6397895,24294811.6701584,35710541.1425985,24604262.8544016,119647946.982675,78549338.0239555,238582469.943983,57628303.5499623,178051408.893573,36763491.6657583,40860727.2698055,195976324.337243,63991330.9751609,47056198.2000637,32440635.2121782,315568962.459089,55910548.2988671,389740897.724505,24440803.7114638,28910089.7273112,211862543.92635
75804317.6740198,220227866.417288,67924571.5176878,44560577.7669018,52728046.8910498,53449829.269084,6896837.81367742,54556565.9242793,88549619.52825,180395026.843444,85746563.4184223,44348566.3607898,221885146.632773,44517613.9914194,70192871.6720804,236464462.753461,53196718.595748,81194303.9203393,65048850.807801,120761890.983892,47794134.617285,142443403.301563,19705245.5277439,66611936.6664554,32081193.7446221
39888168.4739263,67451682.5548456,126291706.185138,43742327.3393389,23094405.0041615,144812784.986602,43085658.1981916,263945086.676235,54988080.246975,341339771.604146,190451817.708489,42250175.6239691,344275406.119778,57595072.7139218,95305867.9805689,394170437.720384,42459774.9506421,100702603.913151,51664798.4013624,29020424.3000758,47642504.2981098,298885133.702277,19782632.3589823,26694546.2225646,23925491.2755784
